Unnamed: 0,X.2,X.1,X,country,year,ciri,unreg,unsubreg,disap,kill,polpris,tort,assn,formov,dommov,speech,elecsd,rel_free,union_p,barg_p,hour_p,force_p,child_p,wage_p,safe_p,trafficking_p,injud,wecon,wopol,wosoc_p,ngo_freedom,trial_p,wosoc_l,union_l,barg_l,hour_l,force_l,child_l,wage_l,safe_l,trafficking_l,americas,europe,asia_middle_east,africa,oceania,atrocity_years,physint_sum,workerrights_practices_sum,repression_sum,civpol_sum,human_rights_score,workerrights_laws_sum,bbatrocity,zero_kill,zero_disap,zero_polpris,zero_tort,bbatrocity_intensity,avg_kill3,avg_disap3,avg_polpris3,avg_tort3,avg_bbatrocity_intensity3,avg_speech3,avg_rel_free3,avg_dommov3,avg_formov3,avg_assn3,avg_wopol3,avg_wosoc_l3,avg_wosoc_p3,avg_wecon3,avg_union_l3,avg_union_p3,avg_barg_l3,avg_barg_p3,avg_force_l3,avg_force_p3,avg_child_l3,avg_child_p3,avg_wage_l3,avg_wage_p3,avg_safe_l3,avg_safe_p3,avg_hour_l3,avg_hour_p3,avg_trafficking_l3,avg_trafficking_p3,avg_trial_p3,avg_injud3,wopol_two,wecon_two,wosoc_two,trial_two,atrocity_hrscore,emp_rights_sum,hrscorex2,avg_ngo3,avg_elecsd3
1197,1197,1197,1197,Guinea,2011,314,2,11,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,1,0,5,4.0,1.0,6.0,2.0,30.0,6.0,0.0,0.0,0.0,0.0,1.0,,0.666666666666667,1.66666666666667,1.0,0.0,,0.666666666666667,1.66666666666667,1.66666666666667,0.0,0.0,2.0,1.0,1.0,0.0,1.66666666666667,0.666666666666667,1.0,0.333333333333333,1.66666666666667,0.333333333333333,1.66666666666667,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,2.0,3,30.0,0.666666666666667,0.666666666666667
1214,1214,1214,1214,Guinea-Bissau,2011,317,2,11,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,6.0,4.0,12.0,5.0,52.0,8.0,0.0,0.0,0.0,0.0,0.0,,1.33333333333333,2.0,1.33333333333333,1.0,,0.333333333333333,2.0,2.0,2.0,2.0,2.0,0.333333333333333,0.0,0.333333333333333,1.0,1.0,1.0,0.333333333333333,2.0,0.666666666666667,1.0,0.0,1.0,0.0,1.0,0.0,1.33333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1.0,0.0,1.0,,,,2.0,5,52.0,1.33333333333333,0.666666666666667
1231,1231,1231,1231,Guyana,2011,320,419,5,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1,0,0,0,0,0,6.0,6.0,11.0,4.0,56.0,11.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.33333333333333,1.0,,0.333333333333333,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.666666666666667,2.0,0.666666666666667,1.66666666666667,0.666666666666667,2.0,1.66666666666667,1.33333333333333,0.666666666666667,1.33333333333333,0.0,1.0,0.666666666666667,1.0,0.666666666666667,1.0,0.333333333333333,1.0,1.66666666666667,1.0,,,,2.0,5,56.0,2.0,1.0
1248,1248,1248,1248,Haiti,2011,323,419,29,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1,0,0,0,0,8,4.0,2.0,7.0,3.0,36.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.66666666666667,1.66666666666667,0.666666666666667,,1.0,1.66666666666667,2.0,2.0,1.66666666666667,2.0,0.333333333333333,0.0,0.0,1.0,0.0,1.0,0.333333333333333,2.0,0.666666666666667,1.33333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.666666666666667,0.0,0.0,0.0,1.0,,,,2.0,5,36.0,2.0,0.666666666666667
1265,1265,1265,1265,Honduras,2011,326,419,13,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1,0,0,0,0,3,3.0,2.0,7.0,4.0,44.0,7.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,0.666666666666667,0.0,,0.666666666666667,1.66666666666667,1.66666666666667,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.333333333333333,1.0,0.0,1.33333333333333,0.666666666666667,2.0,0.0,1.0,0.333333333333333,1.0,0.0,1.33333333333333,0.333333333333333,1.0,0.333333333333333,0.0,0.0,1.0,,,,2.0,4,44.0,1.66666666666667,1.33333333333333
1282,1282,1282,1282,Hungary,2011,329,150,151,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,0,0,0,0,6.0,10.0,11.0,4.0,76.0,13.0,0.0,0.0,0.0,0.0,1.0,,2.0,2.0,2.0,0.333333333333333,,1.0,2.0,2.0,2.0,1.33333333333333,2.0,3.0,2.66666666666667,1.33333333333333,2.0,1.0,1.66666666666667,1.66666666666667,2.0,1.33333333333333,2.0,2.0,1.66666666666667,1.66666666666667,2.0,1.0,2.0,2.0,1.66666666666667,1.0,1.33333333333333,2.0,1.0,,2.0,,2.0,7,76.0,3.0,2.0
1299,1299,1299,1299,Iceland,2011,332,150,154,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0,1,0,0,0,0,8.0,12.0,15.0,5.0,90.0,13.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.66666666666667,2.0,2.0,1.66666666666667,1.66666666666667,2.0,1.66666666666667,1.33333333333333,1.33333333333333,2.0,2.0,2.0,2.0,2.0,2.0,1.66666666666667,1.33333333333333,2.33333333333333,2.0,2.0,2.0,2.0,1.0,2.0,10,90.0,3.0,2.0
1316,1316,1316,1316,India,2011,335,142,62,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0,0,1,0,0,38,0.0,4.0,1.0,1.0,30.0,7.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.333333333333333,1.0,2.0,0.666666666666667,2.33333333333333,1.0,0.333333333333333,1.0,1.33333333333333,1.0,1.0,1.0,2.0,0.0,0.0,0.666666666666667,1.0,0.333333333333333,1.0,0.0,1.0,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,2.0,,,,0.0,5,30.0,1.0,1.33333333333333
1333,1333,1333,1333,Indonesia,2011,338,142,35,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0,0,1,0,0,16,3.0,3.0,4.0,1.0,34.0,10.0,0.0,0.0,0.0,1.0,1.0,,1.0,2.0,0.0,0.0,,1.0,0.0,1.66666666666667,2.0,0.666666666666667,2.0,0.333333333333333,0.0,0.666666666666667,1.0,0.666666666666667,1.0,0.0,2.0,0.666666666666667,1.0,0.666666666666667,1.0,0.0,2.0,0.333333333333333,2.0,0.666666666666667,1.33333333333333,0.333333333333333,0.0,0.0,1.0,,,,2.0,4,34.0,1.0,0.666666666666667
1350,1350,1350,1350,Iran,2011,341,142,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0,0,1,0,0,37,0.0,3.0,0.0,0.0,10.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333333333,0.333333333333333,0.0,0.333333333333333,0.0,0.0,0.0,2.0,1.0,1.66666666666667,0.0,1.0,0.333333333333333,1.0,0.0,1.0,0.666666666666667,0.333333333333333,0.0,0.0,0.0,,,,,0.0,0,10.0,0.0,0.0
1367,1367,1367,1367,Iraq,2011,344,142,145,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0,0,1,0,0,33,3.0,1.0,3.0,0.0,20.0,8.0,0.0,0.0,0.0,1.0,1.0,,1.0,1.33333333333333,0.666666666666667,0.0,,0.0,0.0,0.0,1.0,0.666666666666667,2.0,0.666666666666667,0.0,0.333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.333333333333333,1.66666666666667,1.33333333333333,1.33333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.0,0.0,1.0,,,,2.0,2,20.0,0.0,1.0
1384,1384,1384,1384,Ireland,2011,347,150,154,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,6.0,12.0,14.0,5.0,86.0,13.0,0.0,0.0,0.0,0.0,1.0,,2.0,2.0,2.0,0.666666666666667,,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.33333333333333,2.0,0.333333333333333,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.66666666666667,3.0,2.0,1.0,2.0,2.0,2.0,2.0,9,86.0,3.0,2.0
1401,1401,1401,1401,Israel,2011,350,142,145,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0,0,1,0,0,22,2.0,9.0,5.0,2.0,44.0,11.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.333333333333333,0.0,0.0,0.0,2.0,1.33333333333333,1.0,1.33333333333333,2.0,1.66666666666667,1.66666666666667,1.66666666666667,2.0,1.0,2.0,2.0,1.33333333333333,0.333333333333333,1.0,1.0,1.33333333333333,1.0,1.66666666666667,1.33333333333333,1.0,2.0,1.0,,,,0.0,1,44.0,1.0,1.0
1418,1418,1418,1418,Italy,2011,353,150,39,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,6.0,12.0,13.0,5.0,82.0,14.0,0.0,0.0,0.0,0.0,0.0,,1.33333333333333,2.0,2.0,0.666666666666667,,1.0,1.33333333333333,2.0,2.0,2.0,2.0,3.0,2.66666666666667,2.66666666666667,2.0,2.0,2.0,2.0,2.0,0.333333333333333,2.0,1.66666666666667,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.66666666666667,1.33333333333333,1.0,1.0,2.0,2.0,1.0,2.0,9,82.0,3.0,1.66666666666667
1435,1435,1435,1435,Jamaica,2011,356,419,29,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1,0,0,0,0,3,5.0,9.0,12.0,6.0,74.0,9.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,1.66666666666667,1.0,,1.66666666666667,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.66666666666667,0.333333333333333,1.0,1.0,0.666666666666667,1.0,0.333333333333333,1.33333333333333,1.33333333333333,1.0,1.0,1.33333333333333,1.33333333333333,1.66666666666667,0.666666666666667,0.666666666666667,1.0,1.0,,2.0,,2.0,7,74.0,3.0,1.33333333333333
1452,1452,1452,1452,Japan,2011,359,142,30,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,1,0,0,0,6.0,8.0,12.0,5.0,70.0,10.0,0.0,0.0,0.0,0.0,1.0,,2.0,2.0,2.0,0.333333333333333,,2.0,1.66666666666667,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.33333333333333,1.0,1.0,1.0,2.0,0.666666666666667,1.66666666666667,1.33333333333333,1.66666666666667,1.66666666666667,2.0,2.0,1.66666666666667,0.333333333333333,1.0,0.666666666666667,0.666666666666667,2.0,1.0,,1.0,,2.0,6,70.0,2.66666666666667,2.0
1469,1469,1469,1469,Jordan,2011,362,142,145,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0,0,1,0,0,0,3.0,7.0,3.0,0.0,36.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.33333333333333,1.66666666666667,0.333333333333333,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.333333333333333,1.0,0.333333333333333,1.0,0.333333333333333,2.0,0.333333333333333,1.0,0.666666666666667,1.0,0.666666666666667,1.33333333333333,1.0,1.0,1.0,0.0,0.333333333333333,1.0,,,,2.0,3,36.0,1.0,0.0
1486,1486,1486,1486,Kazakhstan,2011,365,142,62,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0,0,1,0,0,0,2.0,7.0,3.0,1.0,38.0,12.0,0.0,0.0,1.0,0.0,1.0,,1.0,1.33333333333333,1.0,0.0,,0.333333333333333,0.333333333333333,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.33333333333333,0.333333333333333,1.0,0.333333333333333,2.0,0.333333333333333,2.0,1.33333333333333,1.33333333333333,1.0,1.66666666666667,0.0,1.66666666666667,0.666666666666667,1.0,0.666666666666667,0.0,0.0,1.0,,1.0,,2.0,4,38.0,0.666666666666667,0.0
1503,1503,1503,1503,Kenya,2011,368,2,14,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0,0,0,1,0,21,4.0,4.0,5.0,1.0,30.0,8.0,0.0,0.0,0.0,0.0,1.0,,0.666666666666667,1.66666666666667,1.0,0.0,,0.666666666666667,0.666666666666667,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.666666666666667,1.0,0.666666666666667,2.0,0.666666666666667,1.0,0.0,1.0,0.333333333333333,1.66666666666667,0.0,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.0,1.0,,,,2.0,2,30.0,0.0,1.0
1520,1520,1520,1520,Kiribati,2011,371,9,57,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0,0,0,0,1,0,8.0,10.0,16.0,6.0,78.0,9.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,,1.66666666666667,2.0,2.0,2.0,2.0,1.66666666666667,2.0,1.66666666666667,0.666666666666667,2.0,2.0,2.0,1.66666666666667,2.0,2.0,2.0,1.66666666666667,0.0,0.333333333333333,1.0,0.333333333333333,0.0,1.0,1.0,0.333333333333333,2.66666666666667,2.0,1.0,,,1.0,2.0,5,78.0,3.0,2.0
1537,1537,1537,1537,Dem. Rep. Korea,2011,374,142,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0,0,1,0,0,27,1.0,1.0,1.0,0.0,10.0,5.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.333333333333333,0.0,0.0,2.66666666666667,0.0,0.0,0.0,0.0,0.0,2.0,2.66666666666667,2.0,1.0,0.333333333333333,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.666666666666667,0.0,1.33333333333333,0.666666666666667,0.666666666666667,0.0,0.0,0.0,1.0,,1.0,,0.0,2,10.0,0.0,0.0
1554,1554,1554,1554,Korea,2011,377,142,30,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0,0,1,0,0,0,4.0,8.0,10.0,4.0,68.0,10.0,0.0,0.0,0.0,1.0,0.0,,1.66666666666667,2.0,0.0,1.33333333333333,,1.66666666666667,1.66666666666667,1.0,2.0,1.33333333333333,2.0,3.0,3.0,2.66666666666667,1.33333333333333,1.33333333333333,1.0,1.0,2.0,1.66666666666667,2.0,1.33333333333333,1.0,1.66666666666667,2.0,1.33333333333333,1.33333333333333,1.33333333333333,2.0,1.33333333333333,2.0,2.0,1.0,2.0,2.0,1.0,2.0,8,68.0,3.0,2.0
1571,1571,1571,1571,Kuwait,2011,380,142,145,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0,0,1,0,0,0,5.0,6.0,8.0,2.0,48.0,10.0,0.0,0.0,0.0,0.0,0.0,,1.66666666666667,2.0,1.0,1.0,,0.0,0.666666666666667,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.333333333333333,1.0,0.333333333333333,2.0,0.333333333333333,2.0,2.0,1.0,0.666666666666667,2.0,0.666666666666667,1.0,0.666666666666667,0.666666666666667,0.666666666666667,1.0,1.0,,,,,2.0,2,48.0,1.0,1.0
1588,1588,1588,1588,Kyrgyzstan,2011,383,142,62,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0,0,1,0,0,0,2.0,7.0,4.0,2.0,42.0,12.0,0.0,0.0,1.0,0.0,1.0,,1.0,1.33333333333333,0.666666666666667,0.333333333333333,,0.666666666666667,0.333333333333333,1.0,1.0,0.666666666666667,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.666666666666667,2.0,1.0,0.333333333333333,0.333333333333333,2.0,0.666666666666667,2.0,1.0,1.33333333333333,0.666666666666667,0.0,1.0,1.0,,,,2.0,3,42.0,0.333333333333333,0.666666666666667
1605,1605,1605,1605,Lao PDR,2011,386,142,35,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0,0,1,0,0,3,5.0,4.0,5.0,0.0,38.0,7.0,0.0,0.0,0.0,0.0,1.0,,2.0,1.66666666666667,1.0,0.666666666666667,,0.0,0.0,0.666666666666667,1.66666666666667,0.0,2.0,3.0,2.0,1.33333333333333,0.333333333333333,0.333333333333333,0.0,0.0,1.66666666666667,0.666666666666667,2.0,0.666666666666667,1.0,0.666666666666667,1.0,1.0,1.0,0.333333333333333,1.0,0.333333333333333,0.0,1.0,1.0,,1.0,,2.0,4,38.0,1.0,0.0
1622,1622,1622,1622,Latvia,2011,389,150,154,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,1,0,0,0,0,6.0,10.0,11.0,4.0,72.0,12.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.66666666666667,1.0,,1.33333333333333,1.33333333333333,2.0,2.0,1.0,2.0,3.0,2.66666666666667,1.33333333333333,2.0,2.0,1.33333333333333,1.33333333333333,2.0,2.0,1.0,0.666666666666667,1.33333333333333,1.33333333333333,2.0,1.0,2.0,2.0,1.66666666666667,1.33333333333333,1.0,1.33333333333333,1.0,,2.0,,2.0,7,72.0,3.0,1.33333333333333
1639,1639,1639,1639,Lebanon,2011,392,142,145,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0,0,1,0,0,1,3.0,5.0,6.0,3.0,38.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.33333333333333,1.66666666666667,1.0,0.0,,1.0,1.33333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.333333333333333,1.0,0.0,1.33333333333333,0.666666666666667,2.0,0.333333333333333,1.0,1.0,1.0,1.0,1.0,1.33333333333333,0.666666666666667,0.333333333333333,0.0,0.0,,,,,2.0,2,38.0,1.33333333333333,0.666666666666667
1656,1656,1656,1656,Lesotho,2011,395,2,18,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0,0,0,1,0,3,7.0,5.0,13.0,4.0,64.0,11.0,0.0,0.0,0.0,0.0,0.0,,1.33333333333333,2.0,2.0,1.0,,0.666666666666667,2.0,2.0,2.0,1.66666666666667,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.666666666666667,2.0,0.333333333333333,1.0,0.333333333333333,2.0,1.0,1.33333333333333,1.33333333333333,0.666666666666667,0.333333333333333,1.33333333333333,2.0,1.0,,1.0,1.0,2.0,6,64.0,2.66666666666667,1.33333333333333
1673,1673,1673,1673,Liberia,2011,398,2,11,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0,0,0,1,0,9,5.0,6.0,10.0,5.0,56.0,9.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,1.0,,1.0,1.66666666666667,2.0,1.0,1.66666666666667,2.0,1.0,0.0,1.66666666666667,1.0,1.0,1.0,1.0,2.0,1.33333333333333,2.0,0.0,1.0,0.666666666666667,1.0,0.666666666666667,1.33333333333333,1.0,1.33333333333333,0.333333333333333,0.0,0.333333333333333,1.0,1.0,,,2.0,5,56.0,3.0,2.0
1690,1690,1690,1690,Libya,2011,401,2,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0,0,0,1,0,20,0.0,4.0,0.0,0.0,16.0,7.0,1.0,1.0,1.0,1.0,1.0,3.0,1.33333333333333,0.666666666666667,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,2.33333333333333,1.0,1.0,1.33333333333333,0.0,0.0,0.0,0.0,2.0,1.33333333333333,2.0,0.333333333333333,1.0,0.0,1.0,1.33333333333333,1.33333333333333,1.33333333333333,0.333333333333333,0.0,0.0,0.0,,,,,0.0,1,16.0,0.333333333333333,0.0
1707,1707,1707,1707,Liechtenstein,2011,404,150,155,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0,1,0,0,0,0,8.0,12.0,16.0,5.0,88.0,13.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33333333333333,2.0,1.66666666666667,2.0,2.0,2.0,2.0,2.0,1.33333333333333,2.0,1.33333333333333,2.0,2.0,1.33333333333333,1.0,1.33333333333333,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,8,88.0,3.0,2.0
1724,1724,1724,1724,Lithuania,2011,407,150,154,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0,1,0,0,0,0,7.0,9.0,11.0,3.0,70.0,12.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,1.0,,1.0,1.66666666666667,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.33333333333333,1.0,2.0,1.33333333333333,2.0,2.0,1.0,1.0,2.0,2.0,1.33333333333333,1.0,2.0,1.33333333333333,1.0,2.0,1.0,1.0,,,2.0,6,70.0,3.0,1.0
